2.57202,0.0858395,0.452889
2.57202,0.0858395,0.452889
2.57639,0.0381091,0.428137
2.57862,0.0208154,0.402984
2.57725,-0.0262898,0.357091
2.56247,-0.042508,0.330169
2.56218,-0.0595898,0.305332
2.57291,-0.105582,0.286839
2.55647,-0.138174,0.235385
2.5596,-0.171456,0.210955
2.55543,-0.216839,0.166385
2.55825,-0.330828,0.0482238
2.54579,-0.392806,-0.0212207
2.5398,-0.409417,-0.0458929
2.54757,-0.490757,-0.116087
2.53609,-0.506562,-0.140561
2.53612,-0.524034,-0.165834
2.54163,-0.572667,-0.21255
2.53286,-0.588181,-0.236596
2.53373,-0.653097,-0.284802
2.53676,-0.673002,-0.336534
