103.378,34.5578,14.465,-0.0586352,0.240797,0.128798
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
92.7463,-25.0826,-159.856,-0.457625,-0.181231,0.289172
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
156.771,-16.3721,92.8154,0.163049,0.0293292,-0.38012
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
68.3542,162.181,69.6593,0.667853,0.781813,-1.0032
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
20.3268,170.515,46.0253,-0.493453,-0.187241,-0.244613
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
48.1568,-20.9366,12.4448,0.14441,0.255198,-0.0998705
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
90.7419,49.879,94.133,-0.206844,0.230511,0.388777
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
138.707,58.0315,-24.7842,-0.97268,0.0544062,-0.00732947
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
43.2138,64.0619,53.3875,-0.218953,-0.360489,-0.41378
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
6.79584,-56.7507,-20.3272,-0.0458459,-0.190577,-0.43267
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
157.03,104.108,22.6904,0.317979,0.585409,0.41551
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
141.529,-134.06,155.081,0.876233,-0.164879,-0.416183
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
82.8901,-65.871,-84.6088,-0.10938,-1.14367,-0.482625
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
36.0575,-13.0442,-45.9685,-0.378123,0.225736,-0.529951
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
113.789,138.221,40.821,0.0382179,-0.112683,0.285476
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
14.6887,121.85,-137.192,0.836954,-0.304696,0.13911
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
3.65147,118.837,10.6283,0.395695,0.0992664,0.967242
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
128.451,-155.155,137.911,0.191695,0.0592766,-0.709166
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
31.0634,0.259497,-59.8671,-0.309226,0.735931,0.129518
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
124.09,-170.027,-35.384,-0.10593,0.379547,-0.282487
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
151.025,-17.394,-84.6741,0.152844,0.364509,0.612876
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
145.461,-11.0004,36.1451,-0.507369,-0.898441,0.0345067
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
53.778,113.888,27.3029,0.553125,-0.141415,-0.678773
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
63.092,-124.739,87.3209,0.0598899,0.752031,-0.506772
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
37.4731,3.20766,-89.125,0.217224,-0.41574,0.434789
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
9.15855,-113.406,-52.1007,-0.166951,0.839169,-0.218708
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
49.4309,-15.9548,86.5314,0.368862,0.0874817,0.0255387
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
110.811,118.257,133.173,-0.363676,-1.24825,0.565894
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
51.795,50.4934,-135.698,-0.349362,0.601148,-0.392362
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
171.631,80.655,-107.9,-0.286538,0.267322,-0.515859
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
131.317,120.912,-127.325,-0.356553,0.121712,-0.820249
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
115.699,-2.97671,-93.6657,-0.791509,-0.374298,-0.892328
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
66.4978,84.3614,131.211,-0.406052,-0.34162,1.29326
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
7.28669,45.4,57.6576,0.639919,-0.283187,0.224112
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
37.6374,-53.6107,-16.8261,-0.0296553,-0.434623,0.259832
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
68.2157,48.3153,84.9801,0.0738611,-0.257715,-0.306731
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
23.224,172.725,-58.7837,1.20872,0.282472,-0.0192561
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
46.3677,-1.60068,-39.0121,0.578451,0.0300377,0.0109771
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
29.789,10.5752,27.1502,1.24549,0.431905,0.0808322
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
8.00963,-108.075,29.8153,-0.543985,-0.107945,0.0641872
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
23.0752,-61.4106,4.14441,-0.100276,0.164033,-1.07059
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
17.1493,158.019,-135.632,-0.141547,-0.590973,0.186603
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
88.848,-60.5799,-17.4156,1.45705,-0.322422,-0.216267
90.1428,0.106001,88.7045,0.110725,-0.113529,-0.1302
43.8883,-2.85771,107.256,-0.0228633,-0.172708,-0.4899
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
65.5692,23.0312,1.17291,0.51137,0.185513,-0.736673
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
111.272,-172.613,172.118,-0.44908,-0.446401,0.648479
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
86.891,-70.2603,-45.0658,0.0895828,0.990814,-0.0194551
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
2.85705,-72.5998,69.6262,0.572819,0.71583,-0.873205
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
158.717,-119.09,-136.672,-0.0733372,-0.466958,-0.547136
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
29.2226,61.6919,-10.8503,0.0750401,0.316782,0.474067
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
175.492,141.878,78.0332,0.0816599,0.445999,-0.129043
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
73.2294,67.21,-53.2445,-0.0771434,-0.0980547,-0.163709
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
58.4767,-39.3706,-16.8862,0.209868,-0.801535,-0.218567
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
62.0128,83.3178,84.5412,1.15732,0.54521,0.339808
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
28.8971,1.83691,-95.0107,0.0398171,-0.230177,0.0514156
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
92.0392,21.8834,158.874,-0.0148168,-1.31182,0.652504
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
153.295,19.047,42.2469,0.317221,-0.749077,0.262624
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
94.8545,-169.012,28.0549,-1.233,0.0191145,1.11206
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
40.6384,-62.072,-142.599,-0.235125,0.719372,0.869536
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
152.225,150.217,-66.9731,-1.14957,-0.531624,0.294453
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
138.286,104.38,89.2739,-0.644255,-0.267292,0.512117
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
34.2251,-85.941,24.5182,0.428708,-0.150851,0.376762
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
47.8186,118.091,-76.3452,-0.191763,-0.253042,0.817122
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
25.5698,-41.537,96.9108,-0.112581,-0.190786,0.961522
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
36.9384,-85.1451,82.8617,-0.413878,0.942662,-0.114634
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
75.602,15.7921,147.176,0.049402,-0.0108035,0.735679
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
68.0259,-1.9176,-21.0036,-0.546902,0.499441,-0.657954
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
162.037,86.3598,171.594,0.565591,-0.23654,0.0529048
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
47.9152,-47.9665,-146.506,0.346791,-0.628676,0.289611
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
53.9814,153.509,93.8039,0.210402,-0.832143,-0.929101
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
105.497,-104.236,-85.2944,-0.226168,-0.683237,-0.305446
90.1428,0.106001,88.7045,0.110725,-0.113529,-0.1302
81.3254,-167.244,-151.192,0.37595,-1.19483,-0.440302
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
60.6405,120.626,-6.55689,0.257186,0.192376,-0.00714429
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
29.12,-43.3991,31.8705,-0.267404,-0.0988526,-0.385876
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
8.47054,95.9877,48.499,-0.0183771,-0.373002,0.448259
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
23.1094,-99.2835,-58.8547,0.0475511,0.0845969,-0.269485
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
101.991,127.612,91.7554,-0.126023,0.205255,0.507637
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
3.70096,72.1021,150.991,0.686061,-0.386231,0.138238
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
142.607,89.1982,24.3788,0.423732,1.16927,0.12713
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
108.157,20.4591,-57.7548,0.0985754,0.433118,-0.38943
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
7.3636,34.9943,141.013,-0.273966,0.228197,0.391709
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
70.8785,110.025,-9.56227,-0.203312,0.152529,-0.0563633
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
66.6529,109.611,5.67634,0.96136,0.59137,-0.276829
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
150.823,126.263,144.451,-0.0405545,-0.124322,0.0519176
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
2.43626,-119.316,87.4588,0.0702612,-0.216377,-0.530345
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
132.677,-149.361,30.1784,-0.527674,-0.935433,-0.814227
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
174.185,-82.5077,173.591,0.104308,-0.550467,-0.197284
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
84.7502,111.04,34.8983,-0.505636,0.272244,-0.0622695
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
169.164,-21.1845,155.665,-1.16422,-0.344213,0.00525207
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
154.831,102.69,-109.911,-0.361688,0.427535,1.15459
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
3.57194,94.7586,-85.7116,0.202648,0.0423556,0.0581038
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
66.254,13.7419,-40.0799,-0.602184,1.01576,0.310534
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
10.1035,174.47,-8.68518,0.199395,-0.211675,-0.417473
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
57.4643,117.603,117.631,0.306869,-1.05267,-0.0675677
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
61.2449,-87.4157,25.882,-0.889121,-0.0565567,0.126264
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
82.0117,54.0274,153.166,0.113175,-0.100494,-0.497015
90.1428,0.105899,88.7046,0.110733,-0.113529,-0.1302
63.7452,-127.949,110.224,-0.513251,-0.509757,0.294317
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
141.871,-165.695,157.518,-0.151006,-0.0724948,0.724521
90.143,0.105874,88.7047,0.110734,-0.11352,-0.1302
