139.358,-168.307,21.3007,-0.175571,0.196014,-0.261584
90.8451,-0.0164757,89.0815,0.132716,-0.0914612,-0.123356
157.956,-4.00971,160.646,-0.434527,0.648672,0.273884
90.8485,-0.0175847,89.0822,0.132727,-0.0913367,-0.123353
117.399,-145.639,94.9261,-0.188308,-0.270494,-0.456833
90.847,-0.0171667,89.0819,0.132724,-0.0913891,-0.123354
145.55,-174.631,145.568,0.223997,0.463613,-0.501343
90.8472,-0.0172305,89.082,0.132724,-0.0913816,-0.123354
151.845,-84.3118,98.5517,-0.250069,-0.146945,0.843969
90.8478,-0.0173959,89.0821,0.132726,-0.0913619,-0.123353
86.1331,-143.383,-168.71,-0.364916,-0.279076,-0.443703
90.847,-0.017171,89.082,0.132724,-0.0913886,-0.123354
111.477,171.514,-128.233,0.269219,0.0719788,-0.383947
90.849,-0.0178121,89.0824,0.132731,-0.0913159,-0.123353
20.7255,-133.284,131.368,0.0236056,0.248954,-0.507703
90.8477,-0.0173772,89.0821,0.132726,-0.0913646,-0.123353
94.1854,-133.707,-161.037,-0.0423727,0.951392,0.195151
90.8468,-0.0171008,89.0819,0.132723,-0.0913965,-0.123354
36.4027,30.7358,-31.0615,0.494336,-0.186058,0.0638515
90.8493,-0.017923,89.0824,0.132733,-0.091306,-0.123353
28.5409,12.426,31.8347,0.0984128,0.476647,-0.490005
90.8468,-0.0170907,89.0819,0.132723,-0.0913959,-0.123354
76.335,-139.407,89.586,-0.605888,0.612181,0.541277
90.8489,-0.0181505,89.0825,0.132738,-0.0913201,-0.123353
109.571,-84.6001,-89.2902,0.426529,0.467682,-0.00847096
90.8474,-0.0172912,89.082,0.132724,-0.0913756,-0.123354
6.54378,-50.5196,30.4043,-0.810185,0.180682,-1.29134
90.8483,-0.0175654,89.0822,0.132728,-0.0913417,-0.123353
114.581,-67.6361,166.491,0.127204,0.281825,-1.05255
90.8474,-0.0172653,89.082,0.132725,-0.0913775,-0.123354
87.0674,157.449,143.811,-0.0309813,0.645835,0.945466
90.8479,-0.0176237,89.0822,0.132731,-0.091357,-0.123354
50.1671,-21.1129,171.839,0.327534,-0.182164,-0.317807
90.8463,-0.0169079,89.0818,0.132721,-0.0914161,-0.123355
75.5186,-44.6456,-60.4445,0.729088,-0.864419,0.43258
90.8459,-0.0167629,89.0817,0.132719,-0.0914318,-0.123355
19.6878,90.3799,-135.538,-0.259214,0.111394,-0.777062
90.8467,-0.0170322,89.0819,0.132722,-0.0914002,-0.123354
