2.3804,0.984052,-0.280366
2.38271,0.967931,-0.279933
2.3803,0.949976,-0.278959
2.38238,0.933902,-0.278526
2.38435,0.917838,-0.278093
2.33051,0.895197,-0.364516
2.38157,0.900027,-0.27712
2.33133,0.879135,-0.363793
2.38146,0.883323,-0.27647
2.33668,0.864814,-0.363793
2.3859,0.868354,-0.276362
2.36874,0.960552,-0.303121
2.33636,0.848433,-0.362926
2.38275,0.85069,-0.275388
2.37367,0.945632,-0.303003
2.335,0.831757,-0.361915
2.38793,0.836053,-0.275388
2.37758,0.930326,-0.302768
2.34099,0.817741,-0.36206
2.40726,0.926589,-0.210436
2.39301,0.821386,-0.275388
2.3469,0.803682,-0.362204
2.31637,0.888959,-0.386399
2.40178,0.807955,-0.275821
2.37952,0.897575,-0.30159
2.34898,0.788322,-0.361771
2.32178,0.87473,-0.386399
2.41751,0.896632,-0.210355
2.37753,0.880199,-0.300648
2.35565,0.774512,-0.36206
2.32247,0.858754,-0.38563
2.41735,0.879736,-0.209867
2.38009,0.864577,-0.300295
2.34511,0.950143,-0.324451
2.35188,0.757314,-0.360759
2.32027,0.841791,-0.384399
2.29731,0.736647,-0.44374
2.26742,0.725621,-0.530099
2.41989,0.863882,-0.209623
2.38161,0.848624,-0.299824
2.34629,0.933902,-0.323815
2.35271,0.741679,-0.360181
2.30179,0.722537,-0.44374
2.42232,0.848029,-0.209379
2.38677,0.833994,-0.299824
2.34921,0.918404,-0.323433
2.35343,0.726062,-0.359603
2.32482,0.811301,-0.383476
2.30336,0.707534,-0.443197
2.42465,0.832179,-0.209135
2.34924,0.90184,-0.32267
2.3569,0.711322,-0.359459
2.32695,0.796062,-0.383014
2.30483,0.692538,-0.442654
2.42782,0.816651,-0.208973
2.35566,0.887758,-0.322798
2.36216,0.697127,-0.359603
2.32805,0.780512,-0.382398
2.31107,0.869896,-0.408934
2.30526,0.677274,-0.441931
2.43468,0.802363,-0.209135
2.38222,0.982654,-0.259892
2.40942,0.6969,-0.273008
2.35641,0.871567,-0.322162
2.3645,0.682072,-0.359315
2.33655,0.767446,-0.383014
2.31174,0.85399,-0.408117
2.30843,0.662845,-0.44175
2.43671,0.78649,-0.208891
2.36078,0.856753,-0.322034
2.36387,0.666208,-0.358592
2.33369,0.750675,-0.381783
2.30859,0.836763,-0.406647
2.31435,0.6492,-0.442112
2.22122,0.619062,-0.605321
2.36973,0.843582,-0.322543
2.3641,0.650641,-0.358014
2.33542,0.735451,-0.381321
2.31275,0.822252,-0.406484
2.3145,0.633948,-0.441388
2.24354,0.703289,-0.547095
2.23057,0.606945,-0.606845
2.46361,0.862272,-0.141863
2.44332,0.755645,-0.208647
2.38137,0.93139,-0.257885
2.36363,0.825103,-0.321017
2.33451,0.911656,-0.34616
2.36423,0.635096,-0.357436
2.338,0.720525,-0.381013
2.31123,0.805772,-0.40534
2.31644,0.619226,-0.441026
2.25247,0.690938,-0.548228
2.23519,0.593496,-0.607099
2.46885,0.84714,-0.141863
2.44219,0.738907,-0.208159
2.38239,0.914977,-0.257383
2.36864,0.810584,-0.321017
2.36808,0.620578,-0.357436
2.34049,0.705595,-0.380706
2.318,0.792214,-0.405667
2.3221,0.605497,-0.441388
2.23785,0.579527,-0.606845
2.47306,0.831657,-0.141809
2.44381,0.72306,-0.207916
2.36511,0.793197,-0.319872
2.33718,0.879799,-0.344929
2.36801,0.605056,-0.356858
2.34288,0.690662,-0.380398
2.31814,0.776409,-0.40485
2.32482,0.590996,-0.441207
2.26833,0.758539,-0.487617
2.46768,0.81303,-0.141212
2.46353,0.616354,-0.182298
2.44341,0.706667,-0.207509
2.40752,0.792276,-0.230616
2.37087,0.77898,-0.319999
2.34532,0.866471,-0.345339
2.37456,0.591232,-0.357292
2.34327,0.675179,-0.379782
2.32192,0.761863,-0.404686
2.31885,0.574355,-0.439398
2.29181,0.659009,-0.461894
2.46882,0.796646,-0.140995
2.44999,0.890077,-0.166921
2.47017,0.601935,-0.182513
2.44674,0.69139,-0.207428
2.41139,0.777183,-0.230525
2.38667,0.866556,-0.256079
2.39901,0.676365,-0.295584
2.37278,0.763506,-0.319618
2.34873,0.851389,-0.345066
2.37333,0.575485,-0.356569
2.34547,0.660253,-0.379475
2.32186,0.746093,-0.403869
2.29635,0.83222,-0.429624
2.3252,0.560808,-0.439941
2.29487,0.644669,-0.461703
2.61453,0.624481,0.101856
2.44318,0.870672,-0.16609
2.46412,0.584465,-0.181797
2.42276,0.764471,-0.231159
2.39195,0.851895,-0.256079
2.37174,0.747144,-0.318855
2.35111,0.835966,-0.344655
2.34185,0.643754,-0.378244
2.32733,0.732128,-0.404033
2.30049,0.817784,-0.429451
2.32286,0.545182,-0.438856
2.29499,0.629537,-0.460943
2.22156,0.606103,-0.628539
2.44189,0.85336,-0.165642
2.47154,0.570232,-0.182084
2.41884,0.746946,-0.230344
2.39431,0.836218,-0.255778
2.3687,0.73024,-0.317837
2.3562,0.821524,-0.344655
2.3725,0.544546,-0.355414
2.34862,0.630141,-0.378705
2.33178,0.717834,-0.404033
2.29988,0.801708,-0.428412
2.3252,0.5307,-0.438675
2.30071,0.615951,-0.461323
2.62784,0.593671,0.102083
2.57354,0.579609,0.00349917
2.51179,0.761145,-0.0468203
2.44896,0.839008,-0.16577
2.44652,0.642943,-0.206371
2.41384,0.72921,-0.229438
2.3994,0.821511,-0.255778
2.37978,0.717697,-0.318728
2.36026,0.806731,-0.344518
2.37097,0.528901,-0.354691
2.35053,0.615218,-0.378397
2.32858,0.701237,-0.402726
2.33033,0.516849,-0.439037
2.30539,0.602071,-0.461513
2.2774,0.684652,-0.484821
2.23561,0.670857,-0.567093
2.51737,0.746002,-0.0468382
2.48284,0.734402,-0.140723
2.44366,0.820471,-0.165067
2.44849,0.627425,-0.206208
2.41541,0.713539,-0.229166
2.40628,0.807406,-0.255978
2.37653,0.700837,-0.31771
2.35765,0.789716,-0.343424
2.37997,0.5156,-0.355558
2.34852,0.599318,-0.377474
2.33474,0.687493,-0.403053
2.30675,0.772487,-0.427892
2.32961,0.501712,-0.438313
2.30905,0.587914,-0.461513
2.27967,0.670112,-0.484421
2.23969,0.657127,-0.567093
2.5884,0.650698,0.0753893
2.53151,0.733324,-0.0470165
2.48059,0.717213,-0.140344
2.44296,0.803591,-0.164684
2.43779,0.608767,-0.204988
2.41783,0.698152,-0.228985
2.40646,0.791073,-0.255477
2.42693,0.512017,-0.269978
2.37793,0.685417,-0.317329
2.35963,0.774309,-0.343013
2.37534,0.499359,-0.354402
2.35119,0.584658,-0.37732
2.33701,0.672609,-0.402726
2.31144,0.758318,-0.427892
2.33746,0.488414,-0.439217
2.29927,0.570425,-0.458851
2.2828,0.655841,-0.484221
2.25685,0.740145,-0.50879
2.24368,0.643372,-0.567093
2.55283,0.623665,-0.0216491
2.45164,0.78981,-0.16494
2.4502,0.595918,-0.20572
2.41919,0.682492,-0.228713
2.41222,0.776597,-0.255577
2.431,0.497315,-0.270086
2.37636,0.669201,-0.316565
2.36433,0.759816,-0.343013
2.37739,0.484577,-0.354258
2.35762,0.570918,-0.377782
2.33445,0.656387,-0.401582
2.31324,0.743217,-0.427372
2.33752,0.473477,-0.438675
2.30273,0.556306,-0.458851
2.28489,0.641292,-0.483822
2.266,0.727779,-0.509838
2.25132,0.630641,-0.568037
2.25031,0.451887,-0.602528
2.54883,0.606139,-0.0215832
2.4815,0.684594,-0.139909
2.46406,0.777154,-0.165451
2.44702,0.579265,-0.205151
2.41504,0.761183,-0.255376
2.37851,0.654081,-0.316311
2.36612,0.744402,-0.342603
2.37838,0.469597,-0.353969
2.35627,0.555308,-0.377013
2.33748,0.64179,-0.401419
2.32057,0.729896,-0.427892
2.32977,0.457043,-0.436685
2.30801,0.542616,-0.459231
2.28123,0.625189,-0.482224
2.2611,0.710928,-0.507743
2.24015,0.612714,-0.56426
2.68422,0.521541,0.20373
2.57538,0.497548,0.00347928
2.55932,0.592066,-0.0216409
2.53878,0.68504,-0.0469095
2.47698,0.667018,-0.139421
2.4515,0.564463,-0.205232
2.42065,0.650944,-0.228078
2.41301,0.744298,-0.254674
2.40995,0.553392,-0.293229
2.38056,0.63896,-0.316057
2.36969,0.729578,-0.342466
2.38219,0.455181,-0.354113
2.36059,0.54106,-0.377166
2.34042,0.62718,-0.401255
2.32313,0.715064,-0.427546
2.3306,0.442372,-0.436323
2.31129,0.528444,-0.459231
2.2907,0.612698,-0.483422
2.26542,0.697041,-0.507743
2.24575,0.599458,-0.564732
2.24808,0.422808,-0.600497
2.57543,0.481185,0.0034753
2.55998,0.575692,-0.0216161
2.53714,0.667922,-0.0468025
2.47523,0.650285,-0.139095
2.46768,0.745127,-0.165067
2.48296,0.461577,-0.181296
2.45394,0.549193,-0.205151
2.42363,0.635826,-0.227988
2.41658,0.72919,-0.254574
2.38539,0.624593,-0.316184
2.37033,0.713882,-0.341919
2.38104,0.439836,-0.353535
2.35808,0.525276,-0.376243
2.34232,0.612309,-0.400929
2.32464,0.699944,-0.427026
2.3381,0.428951,-0.437228
2.30874,0.512975,-0.45809
2.29631,0.599126,-0.483822
2.25315,0.586646,-0.565676
2.58534,0.665166,0.049906
2.58227,0.466084,0.0034806
2.56151,0.559547,-0.0215997
2.48014,0.635332,-0.13915
2.46837,0.728841,-0.164812
2.44947,0.532432,-0.2045
2.42101,0.714349,-0.254574
2.37669,0.606755,-0.31453
2.37087,0.698205,-0.341371
2.38272,0.425044,-0.353391
2.35933,0.51038,-0.375935
2.34125,0.596707,-0.400112
2.32606,0.684833,-0.426506
2.33197,0.413053,-0.4356
2.30897,0.498178,-0.45752
2.2895,0.582368,-0.481624
2.25953,0.573527,-0.566385
2.2137,0.561895,-0.647828
2.59228,0.65002,0.0499621
2.58311,0.449888,0.00347795
2.52768,0.63237,-0.0464814
2.48302,0.619861,-0.139095
2.46034,0.710084,-0.163981
2.44879,0.516569,-0.204175
2.41961,0.697826,-0.253972
2.38037,0.59216,-0.31453
2.38626,0.410584,-0.353535
2.35275,0.493864,-0.374397
2.34487,0.58233,-0.400112
2.32454,0.668913,-0.425467
2.33059,0.398074,-0.434876
2.30814,0.483196,-0.456759
2.29303,0.568309,-0.481624
2.27034,0.653062,-0.506067
2.2498,0.556386,-0.563079
2.25167,0.380712,-0.599481
2.21337,0.547377,-0.646737
2.58287,0.433533,0.00347397
2.52666,0.615664,-0.0463923
2.51307,0.515687,-0.114791
2.48096,0.603198,-0.13877
2.46657,0.695516,-0.164109
2.45485,0.502133,-0.204419
2.42719,0.589227,-0.227263
2.42289,0.682697,-0.253871
2.43883,0.406031,-0.269112
2.38396,0.577543,-0.31453
2.37735,0.668522,-0.341098
2.38385,0.395126,-0.352813
2.35767,0.479812,-0.374704
2.35127,0.568627,-0.400602
2.32575,0.653838,-0.424947
2.33493,0.384085,-0.435238
2.30817,0.468439,-0.456189
2.29266,0.553309,-0.480825
2.27148,0.638325,-0.505439
2.2579,0.543709,-0.56426
2.2511,0.366423,-0.598719
2.21014,0.532209,-0.644827
2.65952,0.532471,0.175967
2.58252,0.417198,0.00346999
2.56255,0.510545,-0.0215255
2.52942,0.599919,-0.0463744
2.47587,0.585894,-0.138281
2.4602,0.677454,-0.163406
2.45788,0.487061,-0.204419
2.42415,0.667026,-0.25357
2.43931,0.390744,-0.268896
2.41995,0.478052,-0.292523
2.38939,0.56336,-0.314785
2.37376,0.651824,-0.340003
2.39014,0.381114,-0.353391
2.36154,0.465528,-0.374858
2.348,0.552607,-0.399458
2.32877,0.639295,-0.424774
2.33238,0.368983,-0.434333
2.31582,0.455214,-0.45714
2.29411,0.538783,-0.480426
2.25267,0.527849,-0.562135
2.25808,0.353351,-0.599989
2.21243,0.518419,-0.644554
2.66959,0.517472,0.17642
2.57591,0.694509,0.0242137
2.587,0.401651,0.00347265
2.56269,0.494244,-0.0215008
2.5389,0.585736,-0.0464814
2.48428,0.571812,-0.138553
2.46239,0.661828,-0.163278
2.4618,0.472158,-0.2045
2.42339,0.650848,-0.253068
2.4397,0.375467,-0.268679
2.38506,0.546915,-0.313767
2.37676,0.63699,-0.339866
2.39048,0.366142,-0.353102
2.36532,0.451214,-0.375012
2.3475,0.537309,-0.398805
2.3317,0.624739,-0.424601
2.33849,0.355255,-0.435057
2.31375,0.440079,-0.456189
2.29546,0.52426,-0.480026
2.24734,0.512074,-0.56001
2.2283,0.596826,-0.585563
2.25829,0.339202,-0.599481
2.74106,0.41203,0.308758
2.6737,0.501266,0.176485
2.57722,0.677927,0.0241864
2.58744,0.385475,0.00346999
2.56272,0.47796,-0.0214761
2.53464,0.568396,-0.0463388
2.48579,0.556122,-0.138444
2.46737,0.646959,-0.163342
2.46465,0.457044,-0.2045
2.4283,0.636218,-0.253169
2.44196,0.36049,-0.268679
2.39128,0.532917,-0.314149
2.37871,0.621893,-0.339593
2.3917,0.351323,-0.352958
2.36221,0.435617,-0.374089
2.34786,0.522252,-0.398315
2.33358,0.609922,-0.424254
2.34257,0.341184,-0.435419
2.3164,0.425874,-0.456189
2.29863,0.510166,-0.480026
2.27623,0.594676,-0.503973
2.26088,0.500586,-0.562607
2.25267,0.324236,-0.59745
2.21956,0.491438,-0.644827
2.74551,0.395487,0.30898
2.67672,0.484851,0.176485
2.64503,0.37927,0.10125
2.5858,0.369027,0.00346469
2.56167,0.461517,-0.0214432
2.53808,0.552833,-0.0463388
2.4833,0.539586,-0.138118
2.46936,0.631313,-0.163214
2.46545,0.441561,-0.204338
2.42831,0.620322,-0.252767
2.39838,0.519074,-0.314658
2.37192,0.604595,-0.338088
2.39381,0.336642,-0.352958
2.36679,0.421461,-0.374397
2.33848,0.505128,-0.396191
2.33346,0.594619,-0.423561
2.3456,0.326939,-0.4356
2.32187,0.412167,-0.456759
2.27794,0.580216,-0.503554
2.26486,0.486908,-0.562843
2.21501,0.476192,-0.642644
2.18975,0.557836,-0.666735
2.74591,0.378362,0.308758
2.67867,0.468246,0.17642
2.65462,0.563988,0.149734
2.64137,0.362218,0.101023
2.62433,0.457662,0.0752481
2.58702,0.353018,0.00346336
2.56642,0.446133,-0.0214596
2.55022,0.539111,-0.0464993
2.52081,0.437162,-0.114478
2.48168,0.523309,-0.137847
2.47028,0.615426,-0.163022
2.46124,0.425237,-0.203769
2.43242,0.512035,-0.226176
2.42627,0.603968,-0.252165
2.39084,0.502106,-0.313259
2.36693,0.587881,-0.336856
2.39681,0.322079,-0.353102
2.36836,0.406764,-0.374243
2.33516,0.579815,-0.423215
2.34756,0.312541,-0.4356
2.31952,0.397084,-0.455809
2.27576,0.564814,-0.502297
2.26971,0.473399,-0.563316
2.74818,0.361506,0.308758
2.67657,0.450972,0.176096
2.6551,0.547085,0.149568
2.62512,0.441219,0.0751916
2.58121,0.336105,0.00345275
2.55728,0.428395,-0.0213608
2.5339,0.519437,-0.0461426
2.51557,0.420369,-0.11412
2.48582,0.508272,-0.137901
2.47401,0.600257,-0.163022
2.49278,0.322291,-0.180437
2.46675,0.410618,-0.204013
2.43649,0.497299,-0.226266
2.4251,0.587897,-0.251664
2.3782,0.575209,-0.337951
2.39188,0.306486,-0.352091
2.36593,0.391418,-0.373473
2.33867,0.565476,-0.423215
2.34358,0.297388,-0.434514
2.32191,0.382845,-0.455809
2.29899,0.466017,-0.478229
2.28774,0.552907,-0.504182
2.26495,0.457923,-0.561427
2.23945,0.541278,-0.584825
2.2477,0.281395,-0.594657
2.21786,0.448402,-0.641825
2.75429,0.345131,0.309201
2.67436,0.433742,0.175773
2.65547,0.530196,0.149403
2.6466,0.329901,0.101061
2.57925,0.319769,0.00344744
2.56776,0.413969,-0.0214267
2.5439,0.505243,-0.0462674
2.53208,0.599227,-0.0714085
2.52402,0.405878,-0.114388
2.48694,0.492621,-0.137793
2.47764,0.585065,-0.163022
2.49273,0.306746,-0.180294
2.46332,0.394529,-0.203525
2.43559,0.481567,-0.225904
2.41704,0.570265,-0.250459
2.38904,0.471193,-0.312241
2.37397,0.55879,-0.336856
2.39371,0.291804,-0.352091
2.36731,0.376738,-0.373319
2.35029,0.46257,-0.396681
2.33443,0.549311,-0.421829
2.3395,0.282295,-0.433429
2.32616,0.368898,-0.456189
2.29892,0.451335,-0.477629
2.28252,0.536845,-0.502297
2.29263,0.361776,-0.54007
2.2639,0.44327,-0.560482
2.23612,0.525973,-0.583103
2.2234,0.43534,-0.642644
2.7534,0.327872,0.308869
2.72383,0.425506,0.279498
2.7064,0.321605,0.203062
2.68091,0.417939,0.176032
2.64858,0.313656,0.101061
2.58121,0.594959,0.0240412
2.58216,0.304053,0.00344877
2.57025,0.398205,-0.0214267
2.53812,0.487926,-0.0461069
2.53376,0.58323,-0.0713536
2.48403,0.476225,-0.137467
2.47924,0.569405,-0.162895
2.49457,0.291445,-0.180294
2.46372,0.379104,-0.203362
2.41952,0.555201,-0.250359
