0.0296354,-0.817569,2.48499,3.03323,1.619
0.574056,-0.81634,2.51727,3.0775,2.10995
-0.179892,-0.646021,2.42337,2.88159,1.96019
0.0302389,-0.687462,1.9232,2.90821,1.70918
0.0336314,-0.68989,1.92651,2.91199,2.62958
0.0694506,-0.756329,2.92341,2.82064,1.31557
0.199227,-0.699141,2.51388,2.92087,1.52624
0.638857,-0.695597,2.75547,3.04721,1.39059
0.640847,-0.693239,2.73758,3.05822,1.78744
-0.467273,-0.702017,2.78817,2.54308,1.98115
0.0980512,-0.697158,2.21151,3.10406,3.46947
0.084731,-0.695281,2.21888,3.08751,1.60533
0.500547,-0.825407,2.69519,3.03279,1.7123
0.314856,-0.775792,2.04109,2.60926,1.31306
0.464963,-0.883259,2.76687,2.77184,1.43888
0.550767,-1.07368,2.82118,3.01494,1.34535
0.553753,-1.06656,2.8042,3.03514,1.78141
0.114103,-0.829685,2.31332,2.74774,1.58883
-0.41326,-0.805419,2.59798,2.79514,1.56436
0.407042,-0.788739,2.54926,2.85762,2.69361
0.397949,-0.787128,2.55911,2.87215,1.31091
-0.213887,-0.767465,3.09719,2.95793,1.44243
0.0696913,-0.808846,2.53909,3.00105,1.19812
0.747448,-0.818494,2.8297,2.99993,1.40665
0.147982,-0.752463,2.05131,2.92444,1.78831
0.151665,-0.767114,2.05887,2.92847,1.48817
0.0329459,-0.881755,2.95204,2.81614,1.25261
0.0825163,-0.806272,2.20541,3.11026,2.06293
0.283122,-0.794069,2.29301,2.74957,2.00811
0.126079,-0.657304,2.13683,3.09107,2.50525
0.144064,-0.650643,2.15821,3.12185,2.26058
-0.189087,-0.646325,2.42302,2.88658,1.67102
