2.07552,0.763231,-0.0514581
2.09027,0.759143,-0.0258898
2.07644,0.762337,-0.012856
2.10918,0.742345,0
2.08885,0.751621,0.0129024
2.10685,0.724214,0.0259363
2.11058,0.725085,0.0389538
2.12761,0.698698,0.0521094
